xvals,yvals,upper,lower,factor,group,period,first_year,last_year
8.5,2.49552615208605,4.20424265931034,0.786809644861766,eci,OPEC,1991 - 2016,1991,2016
8.6,2.45641406727249,4.16727568123539,0.745552453309596,eci,OPEC,1991 - 2016,1991,2016
8.7,2.41730198245942,4.130886986588,0.703716978330848,eci,OPEC,1991 - 2016,1991,2016
8.8,2.37818989764572,4.09508054516306,0.661299250128369,eci,OPEC,1991 - 2016,1991,2016
8.9,2.3390778128323,4.05983747419864,0.618318151465964,eci,OPEC,1991 - 2016,1991,2016
9,2.29996572801899,4.02516983472922,0.574761621308755,eci,OPEC,1991 - 2016,1991,2016
9.1,2.26085364320553,3.99107031268611,0.530636973724946,eci,OPEC,1991 - 2016,1991,2016
9.2,2.22174155839231,3.95752361523583,0.485959501548788,eci,OPEC,1991 - 2016,1991,2016
9.3,2.18262947357895,3.92454331248997,0.440715634667922,eci,OPEC,1991 - 2016,1991,2016
9.4,2.14351738876544,3.89210440039364,0.394930377137234,eci,OPEC,1991 - 2016,1991,2016
9.5,2.10440530395227,3.86020957140455,0.348601036499988,eci,OPEC,1991 - 2016,1991,2016
9.6,2.06529321913886,3.82885570100323,0.30173073727449,eci,OPEC,1991 - 2016,1991,2016
9.7,2.02618113432535,3.79802787415545,0.254334394495247,eci,OPEC,1991 - 2016,1991,2016
9.8,1.98706904951228,3.767722874766,0.206415224258555,eci,OPEC,1991 - 2016,1991,2016
9.9,1.94795696469867,3.73793252899829,0.157981400399047,eci,OPEC,1991 - 2016,1991,2016
10,1.90884487988516,3.70864802677271,0.109041732997608,eci,OPEC,1991 - 2016,1991,2016
10.1,1.86973279507204,3.67986237208332,0.0596032180607653,eci,OPEC,1991 - 2016,1991,2016
10.2,1.8306207102586,3.65156674568336,0.00967467483384676,eci,OPEC,1991 - 2016,1991,2016
10.3,1.79150862544536,3.62375248472609,-0.0407352338353681,eci,OPEC,1991 - 2016,1991,2016
10.4,1.75239654063173,3.59640874543754,-0.0916156641740764,eci,OPEC,1991 - 2016,1991,2016
10.5,1.71328445581861,3.56953039314402,-0.142961481506797,eci,OPEC,1991 - 2016,1991,2016
10.6,1.67417237100525,3.5431027348064,-0.194757992795902,eci,OPEC,1991 - 2016,1991,2016
10.7,1.63506028619188,3.5171221925927,-0.247001620208935,eci,OPEC,1991 - 2016,1991,2016
10.8,1.59594820137859,3.49157802697974,-0.299681624222552,eci,OPEC,1991 - 2016,1991,2016
10.9,1.55683611656512,3.46646030991394,-0.352788076783699,eci,OPEC,1991 - 2016,1991,2016
11,1.5177240317517,3.44175837752941,-0.406310314026021,eci,OPEC,1991 - 2016,1991,2016
11.1,1.47861194693843,3.41746547028976,-0.4602415764129,eci,OPEC,1991 - 2016,1991,2016
11.2,1.43949986212485,3.39357030158777,-0.514570577338068,eci,OPEC,1991 - 2016,1991,2016
11.3,1.40038777731171,3.3700642015758,-0.569288646952385,eci,OPEC,1991 - 2016,1991,2016
11.4,1.36127569249839,3.34693865710455,-0.624387272107777,eci,OPEC,1991 - 2016,1991,2016
11.5,1.3221636076849,3.32418435593792,-0.679857140568115,eci,OPEC,1991 - 2016,1991,2016
11.6,1.2830515228715,3.30179190334889,-0.735688857605884,eci,OPEC,1991 - 2016,1991,2016
11.7,1.24393943805823,3.27975143862196,-0.791872562505504,eci,OPEC,1991 - 2016,1991,2016
11.8,1.20482735324472,3.2580576211155,-0.848402914626069,eci,OPEC,1991 - 2016,1991,2016
11.9,1.16571526843138,3.23669742281541,-0.905266885952653,eci,OPEC,1991 - 2016,1991,2016
12,1.12660318361799,3.21566408760675,-0.962457720370771,eci,OPEC,1991 - 2016,1991,2016
6,2.07489827817772,3.30241848254048,0.847378073814966,eci,No OPEC,1992 - 2016,1992,2016
6.1,2.01427635400921,3.21468773027218,0.813864977746241,eci,No OPEC,1992 - 2016,1992,2016
6.2,1.95365442984052,3.12713070437883,0.780178155302223,eci,No OPEC,1992 - 2016,1992,2016
6.3,1.89303250567208,3.03975239972363,0.746312611620535,eci,No OPEC,1992 - 2016,1992,2016
6.4,1.83241058150357,2.9525580477571,0.712263115250043,eci,No OPEC,1992 - 2016,1992,2016
6.5,1.77178865733504,2.86558453480633,0.677992779863741,eci,No OPEC,1992 - 2016,1992,2016
6.6,1.71116673316656,2.77882423258768,0.643509233745444,eci,No OPEC,1992 - 2016,1992,2016
6.7,1.65054480899801,2.69231663534699,0.608772982649022,eci,No OPEC,1992 - 2016,1992,2016
6.8,1.58992288482958,2.60605638830321,0.573789381355949,eci,No OPEC,1992 - 2016,1992,2016
6.9,1.52930096066138,2.52007008921457,0.538531832108181,eci,No OPEC,1992 - 2016,1992,2016
7,1.46867903649275,2.4344116206416,0.502946452343894,eci,No OPEC,1992 - 2016,1992,2016
7.1,1.40805711232416,2.34907131914974,0.467042905498569,eci,No OPEC,1992 - 2016,1992,2016
7.2,1.34743518815595,2.26406779981975,0.430802576492151,eci,No OPEC,1992 - 2016,1992,2016
7.3,1.28681326398726,2.17946681310037,0.394159714874152,eci,No OPEC,1992 - 2016,1992,2016
7.4,1.22619133981899,2.09526003574156,0.357122643896419,eci,No OPEC,1992 - 2016,1992,2016
7.5,1.16556941565052,2.01150133441984,0.319637496881195,eci,No OPEC,1992 - 2016,1992,2016
7.6,1.10494749148188,1.92824972063609,0.281645262327669,eci,No OPEC,1992 - 2016,1992,2016
7.7,1.04432556731354,1.84549822754257,0.243152907084515,eci,No OPEC,1992 - 2016,1992,2016
7.8,0.983703643144995,1.7633391361464,0.204068150143588,eci,No OPEC,1992 - 2016,1992,2016
7.9,0.923081718976562,1.6817876219448,0.164375816008322,eci,No OPEC,1992 - 2016,1992,2016
8,0.862459794808045,1.60091708589625,0.124002503719838,eci,No OPEC,1992 - 2016,1992,2016
8.1,0.801837870639566,1.52076810996444,0.0829076313146872,eci,No OPEC,1992 - 2016,1992,2016
8.2,0.74121594647108,1.44141912377104,0.0410127691711195,eci,No OPEC,1992 - 2016,1992,2016
8.3,0.680594022302679,1.36292052470678,-0.00173248010142124,eci,No OPEC,1992 - 2016,1992,2016
8.4,0.619972098134123,1.28534665143581,-0.0454024551675685,eci,No OPEC,1992 - 2016,1992,2016
8.5,0.559350173965713,1.20876532804303,-0.0900649801116005,eci,No OPEC,1992 - 2016,1992,2016
8.6,0.498728249797176,1.13326579962525,-0.135809300030902,eci,No OPEC,1992 - 2016,1992,2016
8.7,0.438106325628773,1.05890622280638,-0.18269357154884,eci,No OPEC,1992 - 2016,1992,2016
8.8,0.377484401460236,0.985779225817677,-0.230810422897206,eci,No OPEC,1992 - 2016,1992,2016
8.9,0.316862477291713,0.913961519766061,-0.280236565182636,eci,No OPEC,1992 - 2016,1992,2016
9,0.256240553123208,0.843517878108954,-0.331036771862539,eci,No OPEC,1992 - 2016,1992,2016
9.1,0.195618628954763,0.774516769421931,-0.383279511512405,eci,No OPEC,1992 - 2016,1992,2016
9.2,0.134996704786267,0.707041221152439,-0.437047811579905,eci,No OPEC,1992 - 2016,1992,2016
9.3,0.0743747806178047,0.641127572478925,-0.492378011243315,eci,No OPEC,1992 - 2016,1992,2016
9.4,0.0137528564493587,0.576820020008814,-0.549314307110096,eci,No OPEC,1992 - 2016,1992,2016
9.5,-0.0468690677191525,0.514167807288148,-0.607905942726452,eci,No OPEC,1992 - 2016,1992,2016
9.6,-0.107490991887695,0.453171428807573,-0.668153412582963,eci,No OPEC,1992 - 2016,1992,2016
9.7,-0.168112916056029,0.393835636016192,-0.73006146812825,eci,No OPEC,1992 - 2016,1992,2016
9.8,-0.22873484022449,0.336158707251,-0.79362838769998,eci,No OPEC,1992 - 2016,1992,2016
9.9,-0.289356764393115,0.280111860753719,-0.85882538953995,eci,No OPEC,1992 - 2016,1992,2016
10,-0.34997868856154,0.225649483511819,-0.925606860634899,eci,No OPEC,1992 - 2016,1992,2016
10.1,-0.410600612730035,0.172728040828504,-0.993929266288574,eci,No OPEC,1992 - 2016,1992,2016
10.2,-0.471222536898544,0.12128690449035,-1.06373197828744,eci,No OPEC,1992 - 2016,1992,2016
10.3,-0.531844461067019,0.0712552732269323,-1.13494419536097,eci,No OPEC,1992 - 2016,1992,2016
10.4,-0.592466385235436,0.0225614049469761,-1.20749417541785,eci,No OPEC,1992 - 2016,1992,2016
10.5,-0.65308830940392,-0.0248688325665154,-1.28130778624133,eci,No OPEC,1992 - 2016,1992,2016
10.6,-0.713710233572432,-0.0711152528009833,-1.35630521434388,eci,No OPEC,1992 - 2016,1992,2016
10.7,-0.774332157740946,-0.116255081336576,-1.43240923414532,eci,No OPEC,1992 - 2016,1992,2016
10.8,-0.83495408190934,-0.160363996327821,-1.50954416749086,eci,No OPEC,1992 - 2016,1992,2016
10.9,-0.895576006077938,-0.203516185196043,-1.58763582695983,eci,No OPEC,1992 - 2016,1992,2016
11,-0.956197930246225,-0.24578181031284,-1.66661405017961,eci,No OPEC,1992 - 2016,1992,2016
11.1,-1.01681985441473,-0.287228037991216,-1.74641167083825,eci,No OPEC,1992 - 2016,1992,2016
11.2,-1.07744177858321,-0.327917873170215,-1.82696568399621,eci,No OPEC,1992 - 2016,1992,2016
11.3,-1.13806370275162,-0.367910045785336,-1.9082173597179,eci,No OPEC,1992 - 2016,1992,2016
11.4,-1.19868562692019,-0.407258759205843,-1.99011249463454,eci,No OPEC,1992 - 2016,1992,2016
11.5,-1.25930755108871,-0.446016641638757,-2.07259846053866,eci,No OPEC,1992 - 2016,1992,2016
11.6,-1.31992947525725,-0.484226220682157,-2.15563272983234,eci,No OPEC,1992 - 2016,1992,2016
11.7,-1.38055139942576,-0.521933182894303,-2.23916961595722,eci,No OPEC,1992 - 2016,1992,2016
11.8,-1.44117332359417,-0.559175764301677,-2.32317088288666,eci,No OPEC,1992 - 2016,1992,2016
11.9,-1.50179524776253,-0.595987927751483,-2.40760256777358,eci,No OPEC,1992 - 2016,1992,2016
12,-1.56241717193097,-0.63240686590952,-2.49242747795242,eci,No OPEC,1992 - 2016,1992,2016
6,2.97165961871745,4.55957760148334,1.38374163595157,eci,OPEC,1992 - 2016,1992,2016
6.1,2.91103769454888,4.48665891122658,1.33541647787118,eci,OPEC,1992 - 2016,1992,2016
6.2,2.8504157703806,4.41424620736956,1.28658533339164,eci,OPEC,1992 - 2016,1992,2016
6.3,2.7897938462121,4.34233813005452,1.23724956236968,eci,OPEC,1992 - 2016,1992,2016
6.4,2.7291719220439,4.27095936335847,1.18738448072933,eci,OPEC,1992 - 2016,1992,2016
6.5,2.66854999787548,4.20010698665764,1.13699300909332,eci,OPEC,1992 - 2016,1992,2016
6.6,2.6079280737069,4.12980138716961,1.08605476024418,eci,OPEC,1992 - 2016,1992,2016
6.7,2.54730614953855,4.06005855793917,1.03455374113792,eci,OPEC,1992 - 2016,1992,2016
6.8,2.4866842253699,3.99088823912796,0.982480211611831,eci,OPEC,1992 - 2016,1992,2016
6.9,2.42606230120139,3.92227312725328,0.929851475149508,eci,OPEC,1992 - 2016,1992,2016
7,2.36544037703244,3.85426043198936,0.876620322075519,eci,OPEC,1992 - 2016,1992,2016
7.1,2.30481845286439,3.78683286936514,0.822804036363638,eci,OPEC,1992 - 2016,1992,2016
7.2,2.24419652869604,3.72000061349234,0.768392443899746,eci,OPEC,1992 - 2016,1992,2016
7.3,2.18357460452701,3.65379722944634,0.713351979607675,eci,OPEC,1992 - 2016,1992,2016
7.4,2.12295268035896,3.58818920567352,0.657716155044401,eci,OPEC,1992 - 2016,1992,2016
7.5,2.06233075619069,3.52321611048329,0.601445401898089,eci,OPEC,1992 - 2016,1992,2016
7.6,2.00170883202204,3.45887133798691,0.544546326057161,eci,OPEC,1992 - 2016,1992,2016
7.7,1.94108690785315,3.39516030168197,0.487013514024339,eci,OPEC,1992 - 2016,1992,2016
7.8,1.88046498368492,3.33208630483983,0.42884366253001,eci,OPEC,1992 - 2016,1992,2016
7.9,1.81984305951589,3.26965631536262,0.370029803669151,eci,OPEC,1992 - 2016,1992,2016
8,1.75922113534761,3.20785814291271,0.31058412778251,eci,OPEC,1992 - 2016,1992,2016
8.1,1.69859921117983,3.14670475087256,0.250493671487102,eci,OPEC,1992 - 2016,1992,2016
8.2,1.6379772870105,3.08620503383092,0.189749540190071,eci,OPEC,1992 - 2016,1992,2016
8.3,1.5773553628423,3.02634619943114,0.128364526253449,eci,OPEC,1992 - 2016,1992,2016
8.4,1.51673343867372,2.96713539554885,0.0663314817985889,eci,OPEC,1992 - 2016,1992,2016
8.5,1.45611151450537,2.90855921011594,0.00366381889480172,eci,OPEC,1992 - 2016,1992,2016
8.6,1.3954895903371,2.8506262404008,-0.0596470597266117,eci,OPEC,1992 - 2016,1992,2016
8.7,1.33486766616852,2.79333753519444,-0.123602202857406,eci,OPEC,1992 - 2016,1992,2016
8.8,1.27424574200017,2.73666816547504,-0.1881766814747,eci,OPEC,1992 - 2016,1992,2016
8.9,1.21362381783117,2.68063165248874,-0.253384016826392,eci,OPEC,1992 - 2016,1992,2016
9,1.15300189366282,2.62521239008458,-0.319208602758935,eci,OPEC,1992 - 2016,1992,2016
9.1,1.09237996949444,2.57040859158148,-0.385648652592604,eci,OPEC,1992 - 2016,1992,2016
9.2,1.03175804532707,2.5162111098841,-0.452695019229958,eci,OPEC,1992 - 2016,1992,2016
9.3,0.971136121158267,2.46261465436482,-0.52034241204829,eci,OPEC,1992 - 2016,1992,2016
9.4,0.910514196989121,2.40960020398009,-0.588571810001851,eci,OPEC,1992 - 2016,1992,2016
9.5,0.84989227282134,2.35717957825839,-0.657395032615709,eci,OPEC,1992 - 2016,1992,2016
9.6,0.789270348652686,2.30533070691193,-0.726790009606558,eci,OPEC,1992 - 2016,1992,2016
9.7,0.728648424483579,2.25402532390404,-0.796728474936882,eci,OPEC,1992 - 2016,1992,2016
9.8,0.668026500314774,2.2032866883136,-0.867233687684048,eci,OPEC,1992 - 2016,1992,2016
9.9,0.607404576147106,2.15309144834067,-0.938282296046462,eci,OPEC,1992 - 2016,1992,2016
10,0.546782651978074,2.10341928563637,-1.00985398168022,eci,OPEC,1992 - 2016,1992,2016
10.1,0.486160727809629,2.05427059678193,-1.08194914116267,eci,OPEC,1992 - 2016,1992,2016
10.2,0.425538803641658,2.00563917441135,-1.15456156712803,eci,OPEC,1992 - 2016,1992,2016
10.3,0.364916879473346,1.95749080975026,-1.22765705080356,eci,OPEC,1992 - 2016,1992,2016
10.4,0.304294955304049,1.90982644994564,-1.30123653933754,eci,OPEC,1992 - 2016,1992,2016
10.5,0.243673031136192,1.8626502949054,-1.37530423263301,eci,OPEC,1992 - 2016,1992,2016
10.6,0.183051106967652,1.81592934640026,-1.44982713246495,eci,OPEC,1992 - 2016,1992,2016
10.7,0.122429182799302,1.76965445729847,-1.52479609169987,eci,OPEC,1992 - 2016,1992,2016
10.8,0.0618072586303649,1.72382042000375,-1.60020590274302,eci,OPEC,1992 - 2016,1992,2016
10.9,0.00118533446250766,1.67841328377074,-1.67604261484573,eci,OPEC,1992 - 2016,1992,2016
11,-0.0594365897065813,1.63341622282413,-1.75228940223729,eci,OPEC,1992 - 2016,1992,2016
11.1,-0.120058513875102,1.58883190575088,-1.82894893350108,eci,OPEC,1992 - 2016,1992,2016
11.2,-0.1806804380433,1.54463498394332,-1.90599586002992,eci,OPEC,1992 - 2016,1992,2016
11.3,-0.241302362211726,1.50081859259843,-1.98342331702188,eci,OPEC,1992 - 2016,1992,2016
11.4,-0.301924286380284,1.45737546393978,-2.06122403670035,eci,OPEC,1992 - 2016,1992,2016
11.5,-0.36254621054816,1.41429147390903,-2.13938389500535,eci,OPEC,1992 - 2016,1992,2016
11.6,-0.423168134716435,1.37155881599819,-2.21789508543106,eci,OPEC,1992 - 2016,1992,2016
11.7,-0.483790058885239,1.32915907973262,-2.2967391975031,eci,OPEC,1992 - 2016,1992,2016
11.8,-0.544411983053798,1.28709383492244,-2.37591780103003,eci,OPEC,1992 - 2016,1992,2016
11.9,-0.605033907222527,1.2453458619446,-2.45541367638965,eci,OPEC,1992 - 2016,1992,2016
12,-0.66565583139099,1.2039038289877,-2.53521549176968,eci,OPEC,1992 - 2016,1992,2016
6,1.13130651182304,2.41364961168319,-0.151036588037111,eci,No OPEC,1993 - 2016,1993,2016
6.1,1.08848099771368,2.34135282957126,-0.164390834143906,eci,No OPEC,1993 - 2016,1993,2016
6.2,1.04565548360457,2.2692204702068,-0.177909502997658,eci,No OPEC,1993 - 2016,1993,2016
6.3,1.00282996949542,2.19727792999603,-0.191617991005193,eci,No OPEC,1993 - 2016,1993,2016
6.4,0.960004455386295,2.12555468715691,-0.205545776384317,eci,No OPEC,1993 - 2016,1993,2016
6.5,0.917178941277183,2.05405844277317,-0.219700560218804,eci,No OPEC,1993 - 2016,1993,2016
6.6,0.874353427167959,1.98280096220876,-0.234094107872843,eci,No OPEC,1993 - 2016,1993,2016
6.7,0.831527913058776,1.91181001919104,-0.248754193073492,eci,No OPEC,1993 - 2016,1993,2016
6.8,0.788702398949676,1.84108695804756,-0.263682160148207,eci,No OPEC,1993 - 2016,1993,2016
6.9,0.745876884840465,1.77068135240114,-0.278927582720212,eci,No OPEC,1993 - 2016,1993,2016
7,0.703051370731299,1.70060840446536,-0.294505663002759,eci,No OPEC,1993 - 2016,1993,2016
7.1,0.660225856622195,1.63088753051225,-0.310435817267865,eci,No OPEC,1993 - 2016,1993,2016
7.2,0.617400342513001,1.56156374215535,-0.326763057129349,eci,No OPEC,1993 - 2016,1993,2016
7.3,0.574574828403876,1.49265469390872,-0.343505037100969,eci,No OPEC,1993 - 2016,1993,2016
7.4,0.531749314294622,1.42421260987568,-0.360713981286439,eci,No OPEC,1993 - 2016,1993,2016
7.5,0.488923800185642,1.35626388266719,-0.378416282295906,eci,No OPEC,1993 - 2016,1993,2016
7.6,0.446098286076387,1.28886847711684,-0.396671904964065,eci,No OPEC,1993 - 2016,1993,2016
7.7,0.4032727719672,1.22206826919245,-0.415522725258052,eci,No OPEC,1993 - 2016,1993,2016
7.8,0.360447257857961,1.15591140152957,-0.435016885813645,eci,No OPEC,1993 - 2016,1993,2016
7.9,0.317621743748812,1.09046461265327,-0.455221125155648,eci,No OPEC,1993 - 2016,1993,2016
8,0.274796229639775,1.02578935761642,-0.47619689833687,eci,No OPEC,1993 - 2016,1993,2016
8.1,0.231970715530561,0.961955879993952,-0.49801444893283,eci,No OPEC,1993 - 2016,1993,2016
8.2,0.189145201421418,0.899037555539844,-0.520747152697007,eci,No OPEC,1993 - 2016,1993,2016
8.3,0.146319687312206,0.837114889884913,-0.544475515260501,eci,No OPEC,1993 - 2016,1993,2016
8.4,0.103494173202999,0.776269454985465,-0.569281108579466,eci,No OPEC,1993 - 2016,1993,2016
8.5,0.0606686590939136,0.716596651002429,-0.595259332814602,eci,No OPEC,1993 - 2016,1993,2016
8.6,0.017843144984686,0.658184510787867,-0.622498220818495,eci,No OPEC,1993 - 2016,1993,2016
8.7,-0.0249823691243902,0.601128144671522,-0.651092882920302,eci,No OPEC,1993 - 2016,1993,2016
8.8,-0.0678078832335126,0.545521229621052,-0.681136996088077,eci,No OPEC,1993 - 2016,1993,2016
8.9,-0.110633397342771,0.491456320851793,-0.712723115537336,eci,No OPEC,1993 - 2016,1993,2016
9,-0.153458911451832,0.43902189709806,-0.745939720001725,eci,No OPEC,1993 - 2016,1993,2016
9.1,-0.196284425561105,0.388299613112417,-0.780868464234627,eci,No OPEC,1993 - 2016,1993,2016
9.2,-0.239109939670134,0.339356628729977,-0.817576508070245,eci,No OPEC,1993 - 2016,1993,2016
9.3,-0.281935453779485,0.292252076643077,-0.856122984202047,eci,No OPEC,1993 - 2016,1993,2016
9.4,-0.324760967888515,0.247025177206988,-0.896547112984018,eci,No OPEC,1993 - 2016,1993,2016
9.5,-0.367586481997689,0.203701854346986,-0.938874818342363,eci,No OPEC,1993 - 2016,1993,2016
9.6,-0.410411996106802,0.162286182575283,-0.983110174788887,eci,No OPEC,1993 - 2016,1993,2016
9.7,-0.453237510215975,0.12276392682967,-1.02923894726162,eci,No OPEC,1993 - 2016,1993,2016
9.8,-0.496063024325172,0.0851029043078729,-1.07722895295822,eci,No OPEC,1993 - 2016,1993,2016
9.9,-0.538888538434286,0.0492543776799302,-1.1270314545485,eci,No OPEC,1993 - 2016,1993,2016
10,-0.581714052543471,0.0151542652702592,-1.1785823703572,eci,No OPEC,1993 - 2016,1993,2016
10.1,-0.624539566652596,-0.0172724652054898,-1.2318066680997,eci,No OPEC,1993 - 2016,1993,2016
10.2,-0.667365080761783,-0.0481102480406668,-1.2866199134829,eci,No OPEC,1993 - 2016,1993,2016
10.3,-0.710190594870922,-0.0774493582611401,-1.3429318314807,eci,No OPEC,1993 - 2016,1993,2016
10.4,-0.75301610898006,-0.105383269817949,-1.40064894814217,eci,No OPEC,1993 - 2016,1993,2016
10.5,-0.795841623089252,-0.132006624169902,-1.4596766220086,eci,No OPEC,1993 - 2016,1993,2016
10.6,-0.838667137198416,-0.157413130076146,-1.51992114432069,eci,No OPEC,1993 - 2016,1993,2016
10.7,-0.881492651307654,-0.181693383598213,-1.58129191901709,eci,No OPEC,1993 - 2016,1993,2016
10.8,-0.924318165416763,-0.204934547113057,-1.64370178372047,eci,No OPEC,1993 - 2016,1993,2016
10.9,-0.96714367952592,-0.227219191204256,-1.70706816784758,eci,No OPEC,1993 - 2016,1993,2016
11,-1.00996919363508,-0.248625111220559,-1.77131327604959,eci,No OPEC,1993 - 2016,1993,2016
11.1,-1.05279470774423,-0.269223709628523,-1.83636570585993,eci,No OPEC,1993 - 2016,1993,2016
11.2,-1.09562022185338,-0.289081942299823,-1.90215850140695,eci,No OPEC,1993 - 2016,1993,2016
11.3,-1.13844573596255,-0.30826105146359,-1.9686304204615,eci,No OPEC,1993 - 2016,1993,2016
11.4,-1.18127125007164,-0.326817939831381,-2.0357245603119,eci,No OPEC,1993 - 2016,1993,2016
11.5,-1.22409676418086,-0.344803291985242,-2.10339023637648,eci,No OPEC,1993 - 2016,1993,2016
11.6,-1.26692227829001,-0.362265187819135,-2.17157936876089,eci,No OPEC,1993 - 2016,1993,2016
11.7,-1.30974779239911,-0.379245852362125,-2.24024973243609,eci,No OPEC,1993 - 2016,1993,2016
11.8,-1.35257330650837,-0.395784317332776,-2.30936229568396,eci,No OPEC,1993 - 2016,1993,2016
11.9,-1.39539882061744,-0.411916679360304,-2.37888096187458,eci,No OPEC,1993 - 2016,1993,2016
12,-1.43822433472665,-0.427674120558129,-2.44877454889517,eci,No OPEC,1993 - 2016,1993,2016
6,1.792761025075,3.59047712108568,-0.00495507093569136,eci,OPEC,1993 - 2016,1993,2016
6.1,1.74993551096587,3.5353964942101,-0.0355254722783591,eci,OPEC,1993 - 2016,1993,2016
6.2,1.70710999685682,3.48084216446804,-0.066622170754391,eci,OPEC,1993 - 2016,1993,2016
6.3,1.66428448274816,3.42684229412864,-0.098273328632315,eci,OPEC,1993 - 2016,1993,2016
6.4,1.62145896863865,3.37338572930489,-0.130467792027584,eci,OPEC,1993 - 2016,1993,2016
6.5,1.57863345452937,3.32046535159697,-0.163198442538225,eci,OPEC,1993 - 2016,1993,2016
6.6,1.53580794042063,3.26815065174568,-0.19653477090441,eci,OPEC,1993 - 2016,1993,2016
6.7,1.49298242631105,3.21637892343792,-0.23041407081583,eci,OPEC,1993 - 2016,1993,2016
6.8,1.45015691220231,3.16523667496011,-0.264922850555493,eci,OPEC,1993 - 2016,1993,2016
6.9,1.40733139809341,3.11467461352744,-0.300011817340607,eci,OPEC,1993 - 2016,1993,2016
7,1.36450588398348,3.06470693061702,-0.335695162650065,eci,OPEC,1993 - 2016,1993,2016
7.1,1.32168036987482,3.01538354994662,-0.372022810196989,eci,OPEC,1993 - 2016,1993,2016
7.2,1.278854855765,2.96664480151788,-0.408935089987891,eci,OPEC,1993 - 2016,1993,2016
7.3,1.23602934165676,2.91857400327379,-0.446515319960271,eci,OPEC,1993 - 2016,1993,2016
7.4,1.1932038275476,2.87111569314946,-0.484708038054261,eci,OPEC,1993 - 2016,1993,2016
7.5,1.15037831343778,2.82427445681334,-0.523517829937787,eci,OPEC,1993 - 2016,1993,2016
7.6,1.10755279932912,2.77812525874029,-0.56301966008206,eci,OPEC,1993 - 2016,1993,2016
7.7,1.06472728521937,2.73257982394386,-0.603125253505117,eci,OPEC,1993 - 2016,1993,2016
7.8,1.02190177111118,2.68770282297644,-0.64389928075409,eci,OPEC,1993 - 2016,1993,2016
7.9,0.979076257001819,2.64348596127069,-0.685333447267055,eci,OPEC,1993 - 2016,1993,2016
8,0.936250742891689,2.5999127496751,-0.727411263891723,eci,OPEC,1993 - 2016,1993,2016
8.1,0.893425228783647,2.55700058325967,-0.77015012569238,eci,OPEC,1993 - 2016,1993,2016
8.2,0.850599714673594,2.51474660070433,-0.813547171357143,eci,OPEC,1993 - 2016,1993,2016
8.3,0.807774200564238,2.47314048546342,-0.857592084334946,eci,OPEC,1993 - 2016,1993,2016
8.4,0.764948686456041,2.4321943157222,-0.902296942810115,eci,OPEC,1993 - 2016,1993,2016
8.5,0.722123172346143,2.39188486852329,-0.947638523831009,eci,OPEC,1993 - 2016,1993,2016
8.6,0.679297658237869,2.35224487733583,-0.993649560860097,eci,OPEC,1993 - 2016,1993,2016
8.7,0.636472144127584,2.31323379589565,-1.04028950764049,eci,OPEC,1993 - 2016,1993,2016
8.8,0.59364663001873,2.27486865561881,-1.08757539558135,eci,OPEC,1993 - 2016,1993,2016
8.9,0.55082111591034,2.23714339663966,-1.13550116481898,eci,OPEC,1993 - 2016,1993,2016
9,0.507995601800132,2.20003565311628,-1.18404444951601,eci,OPEC,1993 - 2016,1993,2016
9.1,0.465170087691936,2.16356515071495,-1.23322497533108,eci,OPEC,1993 - 2016,1993,2016
9.2,0.42234457358196,2.12769903451191,-1.28300988734799,eci,OPEC,1993 - 2016,1993,2016
9.3,0.379519059473763,2.09245267033066,-1.33341455138313,eci,OPEC,1993 - 2016,1993,2016
9.4,0.336693545363749,2.05779477061428,-1.38440767988678,eci,OPEC,1993 - 2016,1993,2016
9.5,0.293868031254509,2.02373828324904,-1.43600222074002,eci,OPEC,1993 - 2016,1993,2016
9.6,0.251042517145384,1.99025824639872,-1.48817321210795,eci,OPEC,1993 - 2016,1993,2016
9.7,0.208217003036105,1.95735705494591,-1.5409230488737,eci,OPEC,1993 - 2016,1993,2016
9.8,0.165391488927212,1.92501828357112,-1.5942353057167,eci,OPEC,1993 - 2016,1993,2016
9.9,0.122565974817585,1.89323605105248,-1.64810410141731,eci,OPEC,1993 - 2016,1993,2016
10,0.0797404607086917,1.8619937143785,-1.70251279296112,eci,OPEC,1993 - 2016,1993,2016
10.1,0.0369149465994124,1.83129110597336,-1.75746121277453,eci,OPEC,1993 - 2016,1993,2016
10.2,-0.00591056750967372,1.80110318399224,-1.81292431901158,eci,OPEC,1993 - 2016,1993,2016
10.3,-0.0487360816187985,1.77143450920131,-1.86890667243891,eci,OPEC,1993 - 2016,1993,2016
10.4,-0.0915615957278072,1.74225851269573,-1.92538170415135,eci,OPEC,1993 - 2016,1993,2016
10.5,-0.134387109837164,1.71357480266076,-1.98234902233509,eci,OPEC,1993 - 2016,1993,2016
10.6,-0.177212623945999,1.68537047777902,-2.03979572567102,eci,OPEC,1993 - 2016,1993,2016
10.7,-0.220038138055143,1.65763397982295,-2.09771025593324,eci,OPEC,1993 - 2016,1993,2016
10.8,-0.262863652164731,1.6303493621118,-2.15607666644127,eci,OPEC,1993 - 2016,1993,2016
10.9,-0.305689166273876,1.60351532773076,-2.21489366027851,eci,OPEC,1993 - 2016,1993,2016
11,-0.348514680382942,1.57711281849459,-2.27414217926047,eci,OPEC,1993 - 2016,1993,2016
11.1,-0.391340194491893,1.55112863594801,-2.3338090249318,eci,OPEC,1993 - 2016,1993,2016
